ID,scenario,scheme,message_label,msg_length,BER,state,total_frames,retransmission,time(ms),efficiency,throughput
1260,KB1,HARQ,Default,200,0,1,25,0,4.0169,0.888889,398.317
1261,KB1,HARQ,Default,200,0,1,25,0,2.8281,0.888889,565.751
1262,KB1,HARQ,Default,200,0,1,25,0,3.1712,0.888889,504.541
1263,KB1,HARQ,Default,200,0,1,25,0,3.6166,0.888889,442.404
1264,KB1,HARQ,Default,200,0,1,25,0,5.7329,0.888889,279.091
1265,KB1,HARQ,Default,200,0,1,25,0,4.1096,0.888889,389.332
1266,KB1,HARQ,Default,200,0,1,25,0,3.5148,0.888889,455.218
1267,KB1,HARQ,Default,200,0,1,25,0,4.1392,0.888889,386.548
1268,KB1,HARQ,Default,200,0,1,25,0,3.2573,0.888889,491.204
1269,KB1,HARQ,Default,200,0,1,25,0,4.427,0.888889,361.419
1270,KB1,HARQ,Default,200,0,1,25,0,4.015,0.888889,398.506
1271,KB1,HARQ,Default,200,0,1,25,0,4.0978,0.888889,390.453
1272,KB1,HARQ,Default,200,0,1,25,0,3.0683,0.888889,521.461
1273,KB1,HARQ,Default,200,0,1,25,0,2.8662,0.888889,558.23
1274,KB1,HARQ,Default,200,0,1,25,0,2.7192,0.888889,588.408
1275,KB1,HARQ,Default,200,0,1,25,0,2.3538,0.888889,679.752
1276,KB1,HARQ,Default,200,0,1,25,0,2.7863,0.888889,574.238
1277,KB1,HARQ,Default,200,0,1,25,0,3.1373,0.888889,509.993
1278,KB1,HARQ,Default,200,0,1,25,0,3.1441,0.888889,508.89
1279,KB1,HARQ,Default,200,0,1,25,0,2.1979,0.888889,727.968
1280,KB1,HARQ,Default,200,0,1,25,0,2.665,0.888889,600.375
1281,KB1,HARQ,Default,200,0,1,25,0,2.2584,0.888889,708.466
1282,KB1,HARQ,Default,200,0,1,25,0,3.8339,0.888889,417.33
1283,KB1,HARQ,Default,200,0,1,25,0,2.8137,0.888889,568.646
1284,KB1,HARQ,Default,200,0,1,25,0,2.4147,0.888889,662.608
1285,KB1,HARQ,Default,200,0,1,25,0,2.6366,0.888889,606.842
1286,KB1,HARQ,Default,200,0,1,25,0,3.7991,0.888889,421.152
1287,KB1,HARQ,Default,200,0,1,25,0,3.1722,0.888889,504.382
1288,KB1,HARQ,Default,200,0,1,25,0,2.8803,0.888889,555.498
1289,KB1,HARQ,Default,200,0,1,25,0,2.2955,0.888889,697.016
1290,KB1,HARQ,Default,200,0,1,25,0,2.4498,0.888889,653.115
1291,KB1,HARQ,Default,200,0,1,25,0,2.681,0.888889,596.792
1292,KB1,HARQ,Default,200,0,1,25,0,1.996,0.888889,801.603
1293,KB1,HARQ,Default,200,0,1,25,0,1.9307,0.888889,828.715
1294,KB1,HARQ,Default,200,0,1,25,0,2.9104,0.888889,549.753
1295,KB1,HARQ,Default,200,0,1,25,0,2.107,0.888889,759.374
1296,KB1,HARQ,Default,200,0,1,25,0,1.9651,0.888889,814.208
1297,KB1,HARQ,Default,200,0,1,25,0,1.9791,0.888889,808.448
1298,KB1,HARQ,Default,200,0,1,25,0,1.9913,0.888889,803.495
1299,KB1,HARQ,Default,200,0,1,25,0,1.9732,0.888889,810.866
1300,KB1,HARQ,Default,200,0,1,25,0,1.9804,0.888889,807.918
1301,KB1,HARQ,Default,200,0,1,25,0,2.2819,0.888889,701.17
1302,KB1,HARQ,Default,200,0,1,25,0,2.2275,0.888889,718.294
1303,KB1,HARQ,Default,200,0,1,25,0,1.9945,0.888889,802.206
1304,KB1,HARQ,Default,200,0,1,25,0,1.963,0.888889,815.079
1305,KB1,HARQ,Default,200,0,1,25,0,1.9715,0.888889,811.565
1306,KB1,HARQ,Default,200,0,1,25,0,1.953,0.888889,819.252
1307,KB1,HARQ,Default,200,0,1,25,0,1.9667,0.888889,813.546
1308,KB1,HARQ,Default,200,0,1,25,0,1.9722,0.888889,811.277
1309,KB1,HARQ,Default,200,0,1,25,0,2.6778,0.888889,597.505
1310,KB1,HARQ,Default,200,0,1,25,0,2.0333,0.888889,786.898
1311,KB1,HARQ,Default,200,0,1,25,0,1.9816,0.888889,807.428
1312,KB1,HARQ,Default,200,0,1,25,0,2.0118,0.888889,795.308
1313,KB1,HARQ,Default,200,0,1,25,0,1.9887,0.888889,804.546
1314,KB1,HARQ,Default,200,0,1,25,0,2.0363,0.888889,785.739
1315,KB1,HARQ,Default,200,0,1,25,0,2.0165,0.888889,793.454
1316,KB1,HARQ,Default,200,0,1,25,0,2.0273,0.888889,789.227
1317,KB1,HARQ,Default,200,0,1,25,0,2.8791,0.888889,555.729
1318,KB1,HARQ,Default,200,0,1,25,0,2.0615,0.888889,776.134
1319,KB1,HARQ,Default,200,0,1,25,0,1.9795,0.888889,808.285
1320,KB1,HARQ,Default,200,0,1,25,0,1.9995,0.888889,800.2
1321,KB1,HARQ,Default,200,0,1,25,0,1.9317,0.888889,828.286
1322,KB1,HARQ,Default,200,0,1,25,0,2.0476,0.888889,781.403
1323,KB1,HARQ,Default,200,0,1,25,0,1.9372,0.888889,825.934
1324,KB1,HARQ,Default,200,0,1,25,0,2.1992,0.888889,727.537
1325,KB1,HARQ,Default,200,0,1,25,0,2.4948,0.888889,641.334
1326,KB1,HARQ,Default,200,0,1,25,0,2.0535,0.888889,779.158
1327,KB1,HARQ,Default,200,0,1,25,0,2.1487,0.888889,744.636
1328,KB1,HARQ,Default,200,0,1,25,0,1.9533,0.888889,819.127
1329,KB1,HARQ,Default,200,0,1,25,0,2.0278,0.888889,789.032
1330,KB1,HARQ,Default,200,0,1,25,0,1.9432,0.888889,823.384
1331,KB1,HARQ,Default,200,0,1,25,0,2.1839,0.888889,732.634
1332,KB1,HARQ,Default,200,0,1,25,0,2.5401,0.888889,629.896
1333,KB1,HARQ,Default,200,0,1,25,0,2.4294,0.888889,658.599
1334,KB1,HARQ,Default,200,0,1,25,0,2.3137,0.888889,691.533
1335,KB1,HARQ,Default,200,0,1,25,0,2.1679,0.888889,738.041
1336,KB1,HARQ,Default,200,0,1,25,0,1.9685,0.888889,812.802
1337,KB1,HARQ,Default,200,0,1,25,0,1.9291,0.888889,829.402
1338,KB1,HARQ,Default,200,0,1,25,0,1.9957,0.888889,801.724
1339,KB1,HARQ,Default,200,0,1,25,0,1.9969,0.888889,801.242
1340,KB1,HARQ,Default,200,0,1,25,0,2.7315,0.888889,585.759
1341,KB1,HARQ,Default,200,0,1,25,0,2.0158,0.888889,793.73
1342,KB1,HARQ,Default,200,0,1,25,0,1.9984,0.888889,800.641
1343,KB1,HARQ,Default,200,0,1,25,0,1.9792,0.888889,808.407
1344,KB1,HARQ,Default,200,0,1,25,0,1.9992,0.888889,800.32
1345,KB1,HARQ,Default,200,0,1,25,0,2.0583,0.888889,777.341
1346,KB1,HARQ,Default,200,0,1,25,0,1.9448,0.888889,822.707
1347,KB1,HARQ,Default,200,0,1,25,0,2.4462,0.888889,654.076
1348,KB1,HARQ,Default,200,0,1,25,0,2.3461,0.888889,681.983
1349,KB1,HARQ,Default,200,0,1,25,0,1.9599,0.888889,816.368
1350,KB1,HARQ,Default,200,0,1,25,0,1.9765,0.888889,809.512
1351,KB1,HARQ,Default,200,0,1,25,0,1.932,0.888889,828.157
1352,KB1,HARQ,Default,200,0,1,25,0,1.9344,0.888889,827.13
1353,KB1,HARQ,Default,200,0,1,25,0,1.9566,0.888889,817.745
1354,KB1,HARQ,Default,200,0,1,25,0,2.1204,0.888889,754.575
1355,KB1,HARQ,Default,200,0,1,25,0,3.3653,0.888889,475.441
1356,KB1,HARQ,Default,200,0,1,25,0,2.9693,0.888889,538.848
1357,KB1,HARQ,Default,200,0,1,25,0,3.0244,0.888889,529.031
1358,KB1,HARQ,Default,200,0,1,25,0,2.1568,0.888889,741.84
1359,KB1,HARQ,Default,200,0,1,25,0,1.978,0.888889,808.898
1360,KB1,HARQ,Default,200,0,1,25,0,2.2677,0.888889,705.561
1361,KB1,HARQ,Default,200,0,1,25,0,2.4747,0.888889,646.543
1362,KB1,HARQ,Default,200,0,1,25,0,2.0744,0.888889,771.307
1363,KB1,HARQ,Default,200,0,1,25,0,1.9384,0.888889,825.423
1364,KB1,HARQ,Default,200,0,1,25,0,1.9678,0.888889,813.091
1365,KB1,HARQ,Default,200,0,1,25,0,1.9625,0.888889,815.287
1366,KB1,HARQ,Default,200,0,1,25,0,1.9686,0.888889,812.76
1367,KB1,HARQ,Default,200,0,1,25,0,2.2905,0.888889,698.537
1368,KB1,HARQ,Default,200,0,1,25,0,1.9641,0.888889,814.622
1369,KB1,HARQ,Default,200,0,1,25,0,2.5871,0.888889,618.453
1370,KB1,HARQ,Default,200,0,1,25,0,1.9706,0.888889,811.935
1371,KB1,HARQ,Default,200,0,1,25,0,1.9919,0.888889,803.253
1372,KB1,HARQ,Default,200,0,1,25,0,1.9475,0.888889,821.566
1373,KB1,HARQ,Default,200,0,1,25,0,1.9562,0.888889,817.912
1374,KB1,HARQ,Default,200,0,1,25,0,2.0283,0.888889,788.838
1375,KB1,HARQ,Default,200,0,1,25,0,1.9744,0.888889,810.373
1376,KB1,HARQ,Default,200,0,1,25,0,1.9532,0.888889,819.169
1377,KB1,HARQ,Default,200,0,1,25,0,2.5583,0.888889,625.415
1378,KB1,HARQ,Default,200,0,1,25,0,1.9969,0.888889,801.242
1379,KB1,HARQ,Default,200,0,1,25,0,1.9513,0.888889,819.966
1380,KB1,HARQ,Default,200,0,1,25,0,1.9722,0.888889,811.277
1381,KB1,HARQ,Default,200,0,1,25,0,2.107,0.888889,759.374
1382,KB1,HARQ,Default,200,0,1,25,0,1.9605,0.888889,816.118
1383,KB1,HARQ,Default,200,0,1,25,0,1.9475,0.888889,821.566
1384,KB1,HARQ,Default,200,0,1,25,0,2.1388,0.888889,748.083
1385,KB1,HARQ,Default,200,0,1,25,0,2.7371,0.888889,584.56
1386,KB1,HARQ,Default,200,0,1,25,0,1.9612,0.888889,815.827
1387,KB1,HARQ,Default,200,0,1,25,0,1.9485,0.888889,821.144
1388,KB1,HARQ,Default,200,0,1,25,0,1.9911,0.888889,803.576
1389,KB1,HARQ,Default,200,0,1,25,0,1.9721,0.888889,811.318
1390,KB1,HARQ,Default,200,0,1,25,0,1.9769,0.888889,809.348
1391,KB1,HARQ,Default,200,0,1,25,0,1.9544,0.888889,818.666
1392,KB1,HARQ,Default,200,0,1,25,0,2.4601,0.888889,650.38
1393,KB1,HARQ,Default,200,0,1,25,0,2.0695,0.888889,773.134
1394,KB1,HARQ,Default,200,0,1,25,0,1.9676,0.888889,813.173
1395,KB1,HARQ,Default,200,0,1,25,0,1.9738,0.888889,810.619
1396,KB1,HARQ,Default,200,0,1,25,0,2.0775,0.888889,770.156
1397,KB1,HARQ,Default,200,0,1,25,0,1.9556,0.888889,818.163
1398,KB1,HARQ,Default,200,0,1,25,0,1.9403,0.888889,824.615
1399,KB1,HARQ,Default,200,0,1,25,0,1.9905,0.888889,803.818
1400,KB1,HARQ,Default,200,0,1,25,0,2.7957,0.888889,572.307
1401,KB1,HARQ,Default,200,0,1,25,0,2.0311,0.888889,787.75
1402,KB1,HARQ,Default,200,0,1,25,0,1.9493,0.888889,820.807
1403,KB1,HARQ,Default,200,0,1,25,0,2.117,0.888889,755.786
1404,KB1,HARQ,Default,200,0,1,25,0,2.0285,0.888889,788.76
1405,KB1,HARQ,Default,200,0,1,25,0,1.9401,0.888889,824.7
1406,KB1,HARQ,Default,200,0,1,25,0,1.9847,0.888889,806.167
1407,KB1,HARQ,Default,200,0,1,25,0,1.9353,0.888889,826.745
1408,KB1,HARQ,Default,200,0,1,25,0,3.0064,0.888889,532.198
1409,KB1,HARQ,Default,200,0,1,25,0,2.1809,0.888889,733.642
1410,KB1,HARQ,Default,200,0,1,25,0,2.0846,0.888889,767.533
1411,KB1,HARQ,Default,200,0,1,25,0,1.9598,0.888889,816.41
1412,KB1,HARQ,Default,200,0,1,25,0,1.9735,0.888889,810.742
1413,KB1,HARQ,Default,200,0,1,25,0,1.9552,0.888889,818.331
1414,KB1,HARQ,Default,200,0,1,25,0,1.9575,0.888889,817.369
1415,KB1,HARQ,Default,200,0,1,25,0,2.5905,0.888889,617.641
1416,KB1,HARQ,Default,200,0,1,25,0,2.2379,0.888889,714.956
1417,KB1,HARQ,Default,200,0,1,25,0,1.9647,0.888889,814.374
1418,KB1,HARQ,Default,200,0,1,25,0,2.0508,0.888889,780.183
1419,KB1,HARQ,Default,200,0,1,25,0,1.9573,0.888889,817.453
1420,KB1,HARQ,Default,200,0,1,25,0,1.9386,0.888889,825.338
1421,KB1,HARQ,Default,200,0,1,25,0,1.9651,0.888889,814.208
1422,KB1,HARQ,Default,200,0,1,25,0,1.9592,0.888889,816.66
1423,KB1,HARQ,Default,200,0,1,25,0,2.9077,0.888889,550.263
1424,KB1,HARQ,Default,200,0,1,25,0,2.0278,0.888889,789.032
1425,KB1,HARQ,Default,200,0,1,25,0,1.9987,0.888889,800.52
1426,KB1,HARQ,Default,200,0,1,25,0,1.9969,0.888889,801.242
1427,KB1,HARQ,Default,200,0,1,25,0,1.9557,0.888889,818.121
1428,KB1,HARQ,Default,200,0,1,25,0,1.94,0.888889,824.742
1429,KB1,HARQ,Default,200,0,1,25,0,1.9329,0.888889,827.772
1430,KB1,HARQ,Default,200,0,1,25,0,1.9611,0.888889,815.869
1431,KB1,HARQ,Default,200,0,1,25,0,2.816,0.888889,568.182
1432,KB1,HARQ,Default,200,0,1,25,0,2.0113,0.888889,795.505
1433,KB1,HARQ,Default,200,0,1,25,0,1.9572,0.888889,817.494
1434,KB1,HARQ,Default,200,0,1,25,0,1.9525,0.888889,819.462
1435,KB1,HARQ,Default,200,0,1,25,0,1.9862,0.888889,805.558
1436,KB1,HARQ,Default,200,0,1,25,0,1.973,0.888889,810.948
1437,KB1,HARQ,Default,200,0,1,25,0,1.9565,0.888889,817.787
1438,KB1,HARQ,Default,200,0,1,25,0,2.3209,0.888889,689.388
1439,KB1,HARQ,Default,200,0,1,25,0,2.6885,0.888889,595.127
1440,KB1,HARQ,Default,200,0,1,25,0,2.0613,0.888889,776.209
1441,KB1,HARQ,Default,200,0,1,25,0,1.9583,0.888889,817.035
1442,KB1,HARQ,Default,200,0,1,25,0,1.9483,0.888889,821.229
1443,KB1,HARQ,Default,200,0,1,25,0,1.9716,0.888889,811.524
1444,KB1,HARQ,Default,200,0,1,25,0,1.9978,0.888889,800.881
1445,KB1,HARQ,Default,200,0,1,25,0,1.9549,0.888889,818.456
1446,KB1,HARQ,Default,200,0,1,25,0,2.8595,0.888889,559.538
1447,KB1,HARQ,Default,200,0,1,25,0,2.1333,0.888889,750.012
1448,KB1,HARQ,Default,200,0,1,25,0,1.94,0.888889,824.742
1449,KB1,HARQ,Default,200,0,1,25,0,1.9804,0.888889,807.918
1450,KB1,HARQ,Default,200,0,1,25,0,1.9955,0.888889,801.804
1451,KB1,HARQ,Default,200,0,1,25,0,1.9445,0.888889,822.834
1452,KB1,HARQ,Default,200,0,1,25,0,1.9395,0.888889,824.955
1453,KB1,HARQ,Default,200,0,1,25,0,1.9677,0.888889,813.132
1454,KB1,HARQ,Default,200,0,1,25,0,3.4124,0.888889,468.878
1455,KB1,HARQ,Default,200,0,1,25,0,1.9747,0.888889,810.25
1456,KB1,HARQ,Default,200,0,1,25,0,1.9356,0.888889,826.617
1457,KB1,HARQ,Default,200,0,1,25,0,1.9552,0.888889,818.331
1458,KB1,HARQ,Default,200,0,1,25,0,1.9441,0.888889,823.003
1459,KB1,HARQ,Default,200,0,1,25,0,1.976,0.888889,809.717
1460,KB1,HARQ,Default,200,0,1,25,0,1.9495,0.888889,820.723
1461,KB1,HARQ,Default,200,0,1,25,0,2.8773,0.888889,556.077
1462,KB1,HARQ,Default,200,0,1,25,0,2.1609,0.888889,740.432
1463,KB1,HARQ,Default,200,0,1,25,0,1.9793,0.888889,808.367
1464,KB1,HARQ,Default,200,0,1,25,0,1.96,0.888889,816.327
1465,KB1,HARQ,Default,200,0,1,25,0,1.9374,0.888889,825.849
1466,KB1,HARQ,Default,200,0,1,25,0,1.9614,0.888889,815.744
1467,KB1,HARQ,Default,200,0,1,25,0,1.987,0.888889,805.234
1468,KB1,HARQ,Default,200,0,1,25,0,1.9617,0.888889,815.619
1469,KB1,HARQ,Default,200,0,1,25,0,3.3761,0.888889,473.92
1470,KB1,HARQ,Default,200,0,1,25,0,2.6614,0.888889,601.187
1471,KB1,HARQ,Default,200,0,1,25,0,2.2332,0.888889,716.461
1472,KB1,HARQ,Default,200,0,1,25,0,1.9923,0.888889,803.092
1473,KB1,HARQ,Default,200,0,1,25,0,2.1324,0.888889,750.328
1474,KB1,HARQ,Default,200,0,1,25,0,1.9844,0.888889,806.289
1475,KB1,HARQ,Default,200,0,1,25,0,2.0546,0.888889,778.74
1476,KB1,HARQ,Default,200,0,1,25,0,3.6371,0.888889,439.911
1477,KB1,HARQ,Default,200,0,1,25,0,1.9873,0.888889,805.112
1478,KB1,HARQ,Default,200,0,1,25,0,2,0.888889,800
1479,KB1,HARQ,Default,200,0,1,25,0,2.0099,0.888889,796.06
1480,KB1,HARQ,Default,200,0,1,25,0,2.1046,0.888889,760.239
1481,KB1,HARQ,Default,200,0,1,25,0,2.0612,0.888889,776.247
1482,KB1,HARQ,Default,200,0,1,25,0,2.2123,0.888889,723.229
1483,KB1,HARQ,Default,200,0,1,25,0,3.2526,0.888889,491.914
1484,KB1,HARQ,Default,200,0,1,25,0,2.1973,0.888889,728.166
1485,KB1,HARQ,Default,200,0,1,25,0,1.9879,0.888889,804.869
1486,KB1,HARQ,Default,200,0,1,25,0,2.0559,0.888889,778.248
1487,KB1,HARQ,Default,200,0,1,25,0,1.9555,0.888889,818.205
1488,KB1,HARQ,Default,200,0,1,25,0,2.1325,0.888889,750.293
1489,KB1,HARQ,Default,200,0,1,25,0,1.986,0.888889,805.639
1490,KB1,HARQ,Default,200,0,1,25,0,2.9769,0.888889,537.472
1491,KB1,HARQ,Default,200,0,1,25,0,2.0809,0.888889,768.898
1492,KB1,HARQ,Default,200,0,1,25,0,1.9839,0.888889,806.492
1493,KB1,HARQ,Default,200,0,1,25,0,1.9989,0.888889,800.44
1494,KB1,HARQ,Default,200,0,1,25,0,2.024,0.888889,790.514
1495,KB1,HARQ,Default,200,0,1,25,0,2.0454,0.888889,782.243
1496,KB1,HARQ,Default,200,0,1,25,0,2.2641,0.888889,706.683
1497,KB1,HARQ,Default,200,0,1,25,0,2.8114,0.888889,569.111
1498,KB1,HARQ,Default,200,0,1,25,0,2.4591,0.888889,650.645
1499,KB1,HARQ,Default,200,0,1,25,0,1.9651,0.888889,814.208
1500,KB1,HARQ,Default,200,0,1,25,0,2.0136,0.888889,794.597
1501,KB1,HARQ,Default,200,0,1,25,0,1.9649,0.888889,814.291
1502,KB1,HARQ,Default,200,0,1,25,0,2.0539,0.888889,779.006
1503,KB1,HARQ,Default,200,0,1,25,0,1.9748,0.888889,810.209
1504,KB1,HARQ,Default,200,0,1,25,0,2.0379,0.888889,785.122
1505,KB1,HARQ,Default,200,0,1,25,0,2.9842,0.888889,536.157
1506,KB1,HARQ,Default,200,0,1,25,0,2.2431,0.888889,713.299
1507,KB1,HARQ,Default,200,0,1,25,0,2.0491,0.888889,780.831
1508,KB1,HARQ,Default,200,0,1,25,0,1.9635,0.888889,814.871
1509,KB1,HARQ,Default,200,0,1,25,0,2.0599,0.888889,776.737
1510,KB1,HARQ,Default,200,0,1,25,0,1.9894,0.888889,804.263
1511,KB1,HARQ,Default,200,0,1,25,0,2.105,0.888889,760.095
1512,KB1,HARQ,Default,200,0,1,25,0,2.917,0.888889,548.509
1513,KB1,HARQ,Default,200,0,1,25,0,2.327,0.888889,687.581
1514,KB1,HARQ,Default,200,0,1,25,0,1.9884,0.888889,804.667
1515,KB1,HARQ,Default,200,0,1,25,0,1.9607,0.888889,816.035
1516,KB1,HARQ,Default,200,0,1,25,0,2.089,0.888889,765.917
1517,KB1,HARQ,Default,200,0,1,25,0,1.9779,0.888889,808.939
1518,KB1,HARQ,Default,200,0,1,25,0,2.0897,0.888889,765.66
1519,KB1,HARQ,Default,200,0,1,25,0,2.4312,0.888889,658.111
1520,KB1,HARQ,Default,200,0,1,25,0,2.8054,0.888889,570.329
1521,KB1,HARQ,Default,200,0,1,25,0,2.082,0.888889,768.492
1522,KB1,HARQ,Default,200,0,1,25,0,2.0045,0.888889,798.204
1523,KB1,HARQ,Default,200,0,1,25,0,2.1163,0.888889,756.036
1524,KB1,HARQ,Default,200,0,1,25,0,2.0243,0.888889,790.397
1525,KB1,HARQ,Default,200,0,1,25,0,2.051,0.888889,780.107
1526,KB1,HARQ,Default,200,0,1,25,0,1.9496,0.888889,820.681
1527,KB1,HARQ,Default,200,0,1,25,0,3.5306,0.888889,453.181
1528,KB1,HARQ,Default,200,0,1,25,0,2.2702,0.888889,704.784
1529,KB1,HARQ,Default,200,0,1,25,0,1.9507,0.888889,820.218
1530,KB1,HARQ,Default,200,0,1,25,0,2.5445,0.888889,628.807
1531,KB1,HARQ,Default,200,0,1,25,0,2.4953,0.888889,641.205
1532,KB1,HARQ,Default,200,0,1,25,0,1.9803,0.888889,807.958
1533,KB1,HARQ,Default,200,0,1,25,0,2.5553,0.888889,626.15
1534,KB1,HARQ,Default,200,0,1,25,0,2.5283,0.888889,632.836
1535,KB1,HARQ,Default,200,0,1,25,0,2.1687,0.888889,737.769
1536,KB1,HARQ,Default,200,0,1,25,0,1.9686,0.888889,812.76
1537,KB1,HARQ,Default,200,0,1,25,0,2.117,0.888889,755.786
1538,KB1,HARQ,Default,200,0,1,25,0,1.9998,0.888889,800.08
1539,KB1,HARQ,Default,200,0,1,25,0,1.9587,0.888889,816.868
1540,KB1,HARQ,Default,200,0,1,25,0,2.124,0.888889,753.296
1541,KB1,HARQ,Default,200,0,1,25,0,3.4719,0.888889,460.843
1542,KB1,HARQ,Default,200,0,1,25,0,2.6461,0.888889,604.663
1543,KB1,HARQ,Default,200,0,1,25,0,2.104,0.888889,760.456
1544,KB1,HARQ,Default,200,0,1,25,0,1.9775,0.888889,809.102
1545,KB1,HARQ,Default,200,0,1,25,0,1.9626,0.888889,815.245
1546,KB1,HARQ,Default,200,0,1,25,0,1.9581,0.888889,817.119
1547,KB1,HARQ,Default,200,0,1,25,0,1.9818,0.888889,807.347
1548,KB1,HARQ,Default,200,0,1,25,0,3.5618,0.888889,449.211
1549,KB1,HARQ,Default,200,0,1,25,0,2.038,0.888889,785.083
1550,KB1,HARQ,Default,200,0,1,25,0,2.3717,0.888889,674.622
1551,KB1,HARQ,Default,200,0,1,25,0,1.9463,0.888889,822.073
1552,KB1,HARQ,Default,200,0,1,25,0,2.118,0.888889,755.43
1553,KB1,HARQ,Default,200,0,1,25,0,1.9883,0.888889,804.708
1554,KB1,HARQ,Default,200,0,1,25,0,2.0257,0.888889,789.85
1555,KB1,HARQ,Default,200,0,1,25,0,2.8219,0.888889,566.994
1556,KB1,HARQ,Default,200,0,1,25,0,2.08,0.888889,769.231
1557,KB1,HARQ,Default,200,0,1,25,0,1.9891,0.888889,804.384
1558,KB1,HARQ,Default,200,0,1,25,0,1.9619,0.888889,815.536
1559,KB1,HARQ,Default,200,0,1,25,0,1.9619,0.888889,815.536
1560,KB1,HARQ,Default,200,0,1,25,0,1.954,0.888889,818.833
1561,KB1,HARQ,Default,200,0,1,25,0,2.5907,0.888889,617.594
1562,KB1,HARQ,Default,200,0,1,25,0,3.0865,0.888889,518.387
1563,KB1,HARQ,Default,200,0,1,25,0,2.5538,0.888889,626.517
1564,KB1,HARQ,Default,200,0,1,25,0,2.1242,0.888889,753.225
1565,KB1,HARQ,Default,200,0,1,25,0,1.9684,0.888889,812.843
1566,KB1,HARQ,Default,200,0,1,25,0,2.0522,0.888889,779.651
1567,KB1,HARQ,Default,200,0,1,25,0,1.9959,0.888889,801.643
1568,KB1,HARQ,Default,200,0,1,25,0,1.9479,0.888889,821.397
1569,KB1,HARQ,Default,200,0,1,25,0,3.0939,0.888889,517.147
1570,KB1,HARQ,Default,200,0,1,25,0,2.4152,0.888889,662.471
1571,KB1,HARQ,Default,200,0,1,25,0,1.9518,0.888889,819.756
1572,KB1,HARQ,Default,200,0,1,25,0,1.9756,0.888889,809.881
1573,KB1,HARQ,Default,200,0,1,25,0,1.9713,0.888889,811.647
1574,KB1,HARQ,Default,200,0,1,25,0,1.9561,0.888889,817.954
1575,KB1,HARQ,Default,200,0,1,25,0,1.9612,0.888889,815.827
1576,KB1,HARQ,Default,200,0,1,25,0,2.4318,0.888889,657.949
1577,KB1,HARQ,Default,200,0,1,25,0,2.8038,0.888889,570.654
1578,KB1,HARQ,Default,200,0,1,25,0,2.1122,0.888889,757.504
1579,KB1,HARQ,Default,200,0,1,25,0,2.141,0.888889,747.314
1580,KB1,HARQ,Default,200,0,1,25,0,2.2651,0.888889,706.371
1581,KB1,HARQ,Default,200,0,1,25,0,2.0272,0.888889,789.266
1582,KB1,HARQ,Default,200,0,1,25,0,1.9788,0.888889,808.571
1583,KB1,HARQ,Default,200,0,1,25,0,2.14,0.888889,747.664
1584,KB1,HARQ,Default,200,0,1,25,0,3.4681,0.888889,461.348
1585,KB1,HARQ,Default,200,0,1,25,0,2.0179,0.888889,792.904
1586,KB1,HARQ,Default,200,0,1,25,0,1.967,0.888889,813.421
1587,KB1,HARQ,Default,200,0,1,25,0,2.0039,0.888889,798.443
1588,KB1,HARQ,Default,200,0,1,25,0,2.1307,0.888889,750.927
1589,KB1,HARQ,Default,200,0,1,25,0,1.9645,0.888889,814.457
1590,KB1,HARQ,Default,200,0,1,25,0,2.8388,0.888889,563.618
1591,KB1,HARQ,Default,200,0,1,25,0,3.4459,0.888889,464.32
1592,KB1,HARQ,Default,200,0,1,25,0,2.4294,0.888889,658.599
1593,KB1,HARQ,Default,200,0,1,25,0,2.1127,0.888889,757.325
1594,KB1,HARQ,Default,200,0,1,25,0,1.955,0.888889,818.414
1595,KB1,HARQ,Default,200,0,1,25,0,2.0408,0.888889,784.006
1596,KB1,HARQ,Default,200,0,1,25,0,2.0444,0.888889,782.626
1597,KB1,HARQ,Default,200,0,1,25,0,2.2233,0.888889,719.651
1598,KB1,HARQ,Default,200,0,1,25,0,2.7514,0.888889,581.522
1599,KB1,HARQ,Default,200,0,1,25,0,2.207,0.888889,724.966
1600,KB1,HARQ,Default,200,0,1,25,0,2.0294,0.888889,788.41
1601,KB1,HARQ,Default,200,0,1,25,0,2.1132,0.888889,757.146
1602,KB1,HARQ,Default,200,0,1,25,0,1.9459,0.888889,822.242
1603,KB1,HARQ,Default,200,0,1,25,0,2.0466,0.888889,781.784
1604,KB1,HARQ,Default,200,0,1,25,0,2.1168,0.888889,755.858
1605,KB1,HARQ,Default,200,0,1,25,0,3.7945,0.888889,421.663
1606,KB1,HARQ,Default,200,0,1,25,0,2.1328,0.888889,750.188
1607,KB1,HARQ,Default,200,0,1,25,0,2.0165,0.888889,793.454
1608,KB1,HARQ,Default,200,0,1,25,0,2.0081,0.888889,796.773
1609,KB1,HARQ,Default,200,0,1,25,0,2.0847,0.888889,767.497
1610,KB1,HARQ,Default,200,0,1,25,0,2.0192,0.888889,792.393
1611,KB1,HARQ,Default,200,0,1,25,0,1.966,0.888889,813.835
1612,KB1,HARQ,Default,200,0,1,25,0,3.6712,0.888889,435.825
1613,KB1,HARQ,Default,200,0,1,25,0,2.1283,0.888889,751.774
1614,KB1,HARQ,Default,200,0,1,25,0,1.9673,0.888889,813.297
1615,KB1,HARQ,Default,200,0,1,25,0,1.9608,0.888889,815.993
1616,KB1,HARQ,Default,200,0,1,25,0,2.0881,0.888889,766.247
1617,KB1,HARQ,Default,200,0,1,25,0,2.6647,0.888889,600.443
